SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
8514,14808,-,-,-,-,All India,Indira Gandhi Medical
8515,14811,-,-,-,-,All India,SOBAN SINGH
8516,14814,-,-,-,-,All India,"GVMC,"
8517,14815,-,-,-,-,All India,Government Medical
8518,14816,All India,Sarat Chandra,MBBS,Not,-,-
8519,14817,-,-,-,-,All India,Autonomous State
8520,14818,All India,"RIMS, Ongole",MBBS,Not,-,-
8521,14822,All India,Siddartha Medical,MBBS,Not,All India,Rajarshee
8522,14823,All India,Government Medical,MBBS,Not,All India,Rajiv Gandhi Institute
8523,14824,All India,Gadag Institute of,MBBS,Not,All India,GOVERNMENT
8524,14825,All India,Government Medical,MBBS,Not,All India,GOVERNMENT
8525,14828,All India,Government Medical,MBBS,Not,All India,Lt. B R K Government
8526,14831,All India,Government Medical,MBBS,Not,All India,Gulbarga Institute of
8527,14832,All India,GMERS Medical,MBBS,Not,All India,Chhindwara Institute
8528,14833,All India,Karwar Institute of,MBBS,Not,All India,MALDA MED.
8529,14834,All India,Tezpur Medical,MBBS,Not,All India,ASSAM MEDICAL
8530,14837,-,-,-,-,All India,RAICHUR INST. OF
8531,14838,All India,Jorhat Medical,MBBS,Not,All India,GOVERNMENT
8532,14840,All India,Government Medical,MBBS,Reported,All India,SHEIKH BHIKHARI
8533,14842,All India,"Govt Medical College,",MBBS,Not,All India,GOVT.MEDICAL
8534,14843,-,-,-,-,All India,SH VASANT RAO
8535,14845,Delhi,Maulana Azad,MBBS,Reported,-,-
8536,14847,All India,Government Medical,MBBS,Reported,All India,ESIC Medical College
8537,14851,All India,Government Medical,MBBS,Not,-,-
8538,14858,-,-,-,-,All India,K.A.P.
8539,14859,-,-,-,-,All India,Jannayak Karpoori
8540,14861,All India,SILCHAR MEDICAL,MBBS,Not,All India,SHRI BHAUSAHEB
8541,14866,All India,Diphu Medical,MBBS,Reported,All India,UNS AUTONOMOUS
8542,14868,All India,Government Medical,MBBS,Not,All India,SH VASANT RAO
8543,14870,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
8544,14871,All India,SILCHAR MEDICAL,MBBS,Not,-,-
8545,14877,-,-,-,-,All India,Raiganj Government
8546,14879,All India,Tamralipto,MBBS,Not,All India,RAICHUR INST. OF
8547,14881,All India,Karwar Institute of,MBBS,Not,-,-
8548,14883,All India,Pt. Raghunath Murmu,MBBS,Not,All India,RAJIV GANDHI
8549,14885,All India,GMERS Medical,MBBS,Not,All India,Government Medcial
8550,14889,-,-,-,-,All India,Autonomous State
8551,14896,-,-,-,-,All India,Indira Gandhi Medical
8552,14899,-,-,-,-,All India,Govt Medical College
8553,14900,-,-,-,-,All India,Autonomous State
8554,14901,All India,Prafulla Chandra Sen,MBBS,Not,All India,Govt. Medical College
8555,14902,All India,Goverment Medical,MBBS,Not,All India,Govt Medical College
8556,14903,-,-,-,-,All India,Kodagu Institute of
8557,14908,-,-,-,-,All India,"JLN IMS, IMPHAL ,"
8558,14912,All India,Government medical,MBBS,Not,All India,THENI GOVT.
8559,14914,All India,Pt. Raghunath Murmu,MBBS,Not,All India,MIDNAPORE
8560,14915,All India,"RIMS, Ongole",MBBS,Not,-,-
8561,14919,All India,Bhima Bhoi Medical,MBBS,Not,-,-
8562,14920,-,-,-,-,All India,Autonomous State
8563,14921,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-
8564,14929,-,-,-,-,All India,SH VASANT RAO
8565,14930,-,-,-,-,All India,Mursidabad M C &
8566,14932,All India,Govt. Sivgangai M. C.,MBBS,Not,All India,GOVT. MEDICAL
8567,14937,Employees,ESIC Medical,MBBS,Reported,-,-
8568,14939,Employees Government Medical,MBBS,Not,-,-,-
8569,14941,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
8570,14944,-,-,-,-,All India,"Govt Medical College,"
8571,14947,All India,Government Medical,MBBS,Not,All India,SH VASANT RAO
8572,14954,All India,"Thiruvannamalai MC,",MBBS,Not,All India,SH VASANT RAO
8573,14957,All India,GOVERNMENT,MBBS,Reported,-,-
8574,14960,-,-,-,-,All India,Government Medical
8575,14966,All India,RIMS Srikakulam,MBBS,Not,-,-
8576,14968,-,-,-,-,All India,CHENGALPATTU
8577,14969,All India,Government Medical,MBBS,Not,-,-
8578,14979,All India,Tamralipto,MBBS,Not,All India,Lt. B R K Government
8579,14980,All India,Government Medical,MBBS,Reported,-,-
8580,14981,-,-,-,-,All India,HASSAN INST.
8581,14983,-,-,-,-,All India,Deben Mahata
8582,14984,All India,Government Medical,MBBS,Reported,-,-
8583,14985,All India,Government Medical,MBBS,Not,All India,Mursidabad M C &
8584,14987,All India,Fakhruddin Ali Ahmed,MBBS,Not,All India,Government Medical
8585,14988,All India,SILCHAR MEDICAL,MBBS,Not,All India,Govt Medical College
8586,14990,All India,GMERS Medical,MBBS,Not,-,-
8587,14994,-,-,-,-,All India,Autonomous State
8588,14997,-,-,-,-,All India,Autonomous State
8589,14998,All India,Government Medical,MBBS,Not,All India,Autonomous State
8590,15000,All India,Govt. Medical College,MBBS,Not,All India,SOBAN SINGH
8591,15001,-,-,-,-,All India,Chhindwara Institute
8592,15004,All India,Government Medical,MBBS,Reported,-,-
8593,15006,All India,Medinirai Medical,MBBS,Not,All India,Mursidabad M C &
8594,15007,-,-,-,-,All India,MALDA MED.
8595,15009,-,-,-,-,All India,SHRI ATAL BIHARI
8596,15011,All India,Medinirai Medical,MBBS,Not,All India,ASSAM MEDICAL
8597,15012,-,-,-,-,All India,SH VASANT RAO
8598,15016,All India,GOVERMENT,MBBS,Not,All India,BELGAUM INST. OF
8599,15017,-,-,-,-,All India,MAHARSHI
8600,15018,All India,Pt. Raghunath Murmu,MBBS,Not,-,-
8601,15019,All India,Government Medical,MBBS,Not,All India,Maharaja Jitendra
8602,15022,All India,SHIMOGA INST. OF,MBBS,Not,-,-
8603,15025,-,-,-,-,All India,SILCHAR MEDICAL
8604,15029,All India,Andaman and,MBBS,Not,-,-
8605,15030,All India,Government Medical,MBBS,Not,-,-
8606,15034,-,-,-,-,All India,RAICHUR INST. OF
8607,15037,All India,SHIMOGA INST. OF,MBBS,Not,-,-
8608,15038,-,-,-,-,All India,GOVT. MEDICAL
8609,15040,All India,CHIKKABALLAPURA,MBBS,Not,All India,RAICHUR INST. OF
8610,15046,All India,Lakhimpur Medical,MBBS,Not,All India,Govt. Medical College
8611,15048,All India,Government Medical,MBBS,Not,-,-
8612,15057,All India,Government of,MBBS,Not,All India,GOVT.MEDICAL
8613,15058,All India,GMERS Medical,MBBS,Not,-,-
8614,15061,All India,Pt. Raghunath Murmu,MBBS,Not,-,-
8615,15062,All India,C. Institute of Medical,MBBS,Reported,All India,THENI GOVT.
8616,15064,All India,Saheed Laxman,MBBS,Not,All India,Prafulla Chandra Sen
8617,15065,All India,Sarat Chandra,MBBS,Reported,All India,RAMPURHAT GOVT
8618,15066,All India,Fakhruddin Ali Ahmed,MBBS,Not,All India,Rajah Muthiah
8619,15068,All India,Government Medical,MBBS,Not,All India,Govt. Medical College
8620,15069,All India,CHIKKABALLAPURA,MBBS,Not,All India,BELGAUM INST. OF
8621,15071,-,-,-,-,All India,Sri Venkateswara
8622,15076,All India,Government Medical,MBBS,Not,All India,Kakatiya Medical
8623,15077,All India,GMERS Medical,MBBS,Not,All India,GOVERNMENT
8624,15078,All India,Kodagu Institute of,MBBS,Not,All India,HASSAN INST.
8625,15080,-,-,-,-,All India,Government of
8626,15081,All India,C. Institute of Medical,MBBS,Not,All India,GOVT. MEDICAL
8627,15082,All India,Fakhruddin Ali Ahmed,MBBS,Not,-,-
8628,15083,All India,GMERS Medical,MBBS,Not,All India,Phulo Jhano Medical
8629,15084,All India,Saheed Laxman,MBBS,Not,All India,Kakatiya Medical
8630,15087,All India,Government Medical,MBBS,Not,-,-
8631,15088,-,-,-,-,All India,VIJAYNAGAR INST
8632,15092,All India,"Thiruvannamalai MC,",MBBS,Not,All India,GOVERNMENT
8633,15094,Open Seat,INST.OF,MBBS,Not,-,-
8634,15096,Delhi,Maulana Azad,MBBS,Reported,-,-
8635,15100,All India,Government medical,MBBS,Not,All India,"GVMC,"
8636,15106,All India,Government Medical,MBBS,Not,All India,Government Medical
8637,15108,-,-,-,-,All India,SH VASANT RAO
8638,15110,All India,Government Medical,MBBS,Not,-,-
8639,15111,All India,GMERS Medical,MBBS,Not,All India,Autonomous State
8640,15112,All India,Government Medical,MBBS,Not,All India,Goverment Medical
8641,15116,-,-,-,-,All India,Goverment Medical
8642,15118,All India,Karwar Institute of,MBBS,Not,All India,GOVERNMENT
8643,15122,-,-,-,-,All India,IRT Perundurai
8644,15125,-,-,-,-,All India,Rajiv Gandhi Institute
8645,15126,All India,Government Medical,MBBS,Not,All India,Kakatiya Medical
8646,15128,All India,Fakhruddin Ali Ahmed,MBBS,Not,All India,RAICHUR INST. OF
8647,15129,-,-,-,-,All India,CHIKKABALLAPURA
8648,15130,-,-,-,-,All India,Autonomous State
8649,15133,All India,"JLN IMS, IMPHAL",MBBS,Not,-,-
8650,15136,All India,Government Medical,MBBS,Not,All India,RAICHUR INST. OF
8651,15138,All India,Lady Hardinge,MBBS,Reported,-,-
8652,15144,All India,Fakhruddin Ali Ahmed,MBBS,Not,All India,MALDA MED.
8653,15148,All India,Government Medical,MBBS,Reported,-,-
8654,15154,All India,C. Institute of Medical,MBBS,Not,All India,BIDAR INSTITUTE
8655,15156,All India,Government Medical,MBBS,Not,All India,SH VASANT RAO
8656,15157,All India,Raiganj Government,MBBS,Not,-,-
8657,15159,All India,Government Medcial,MBBS,Not,All India,Govt Medical College
8658,15160,All India,Karwar Institute of,MBBS,Not,-,-
8659,15162,All India,Government Medical,MBBS,Not,All India,Kodagu Institute of
8660,15168,All India,Gadag Institute of,MBBS,Not,All India,GOVT. MEDICAL
8661,15170,All India,Government Medical,MBBS,Not,All India,Gulbarga Institute of
8662,15172,All India,Government Medical,MBBS,Not,All India,Govt. Medical College
8663,15177,All India,CHIKKABALLAPURA,MBBS,Not,All India,GOVERNMENT
8664,15178,-,-,-,-,All India,Government Medcial
8665,15180,-,-,-,-,All India,Koppal Institute of
8666,15181,All India,AGARTALA GOVT.,MBBS,Not,All India,KURNOOL MEDICAL
8667,15183,-,-,-,-,All India,Sri Venkateswara
8668,15184,All India,Karwar Institute of,MBBS,Not,All India,Goverment Medical
8669,15189,-,-,-,-,All India,ASSAM MEDICAL
8670,15191,All India,"RIMS, Ongole",MBBS,Not,All India,KURNOOL MEDICAL
8671,15193,All India,Government Medical,MBBS,Not,-,-
8672,15196,All India,Government Medical,MBBS,Not,-,-
8673,15198,All India,Kodagu Institute of,MBBS,Not,All India,Autonomous State
8674,15199,-,-,-,-,All India,Rajmata shrimati
8675,15201,All India,Medinirai Medical,MBBS,Not,All India,MIDNAPORE
8676,15204,All India,"Thiruvannamalai MC,",MBBS,Not,-,-
8677,15205,All India,GOVERNMENT,MBBS,Not,-,-
8678,15206,-,-,-,-,All India,KANYAKUMARI
8679,15210,All India,Karwar Institute of,MBBS,Not,-,-
8680,15212,All India,Government Medical,MBBS,Not,-,-
8681,15214,All India,Government Medical,MBBS,Not,-,-
8682,15215,All India,"JLN IMS, IMPHAL",MBBS,Not,All India,Sri Jagannath
8683,15217,All India,C. Institute of Medical,MBBS,Not,All India,GOVERMENT
8684,15218,All India,Jorhat Medical,MBBS,Not,-,-
8685,15219,All India,Tezpur Medical,MBBS,Not,All India,ASSAM MEDICAL
8686,15220,-,-,-,-,All India,Goverment Medical
8687,15221,All India,Govt Medical College,MBBS,Not,-,-
8688,15222,-,-,-,-,All India,ACSR Govt Medical
8689,15223,All India,Government Medical,MBBS,Not,All India,GMERS Medical
8690,15225,All India,RIMS Srikakulam,MBBS,Reported,All India,MALDA MED.
8691,15227,All India,Saheed Laxman,MBBS,Not,-,-
8692,15232,All India,Govt. Sivgangai M. C.,MBBS,Not,All India,THANJAVUR
8693,15233,-,-,-,-,All India,GOVERMENT
8694,15239,All India,Govt. Sivgangai M. C.,MBBS,Not,-,-
8695,15240,Open Seat,"IMS BHU Dental,",BDS,Not,All India,ACSR Govt Medical
8696,15241,-,-,-,-,All India,ACSR Govt Medical
8697,15244,-,-,-,-,All India,Govt. Medical College
8698,15247,-,-,-,-,All India,VIJAYNAGAR INST
8699,15248,All India,Medinirai Medical,MBBS,Not,-,-
8700,15252,All India,Sarat Chandra,MBBS,Not,All India,Sri Jagannath
8701,15253,All India,Tezpur Medical,MBBS,Reported,-,-
8702,15258,-,-,-,-,All India,Government Medical
8703,15259,Employees,ESIC Medical,MBBS,Reported,-,-
8704,15260,All India Government Medical,MBBS,Not,-,-,-
8705,15262,-,-,-,-,All India,SHEIKH BHIKHARI
8706,15263,All India,ACSR Govt Medical,MBBS,Not,-,-
8707,15264,All India,Government Medical,MBBS,Reported,-,-
8708,15265,-,-,-,-,All India,RAJIV GANDHI
8709,15268,-,-,-,-,All India,Lakhimpur Medical
8710,15269,-,-,-,-,All India,SHEIKH BHIKHARI
8711,15271,-,-,-,-,All India,SHEIKH BHIKHARI
8712,15275,All India,Government Medical,MBBS,Not,All India,GOVERNMENT
8713,15280,-,-,-,-,All India,KANYAKUMARI
8714,15285,-,-,-,-,All India,Government Medical
8715,15286,All India,GMERS Medical,MBBS,Not,All India,Goverment Medical
8716,15287,All India,RUHS College of,BDS,Not,All India,SH VASANT RAO
8717,15288,All India,Government Medical,MBBS,Not,All India,Rajah Muthiah
8718,15293,All India,Government Medical,MBBS,Not,-,-
8719,15295,All India,Government Medical,MBBS,Not,-,-
8720,15296,All India,Fakhruddin Ali Ahmed,MBBS,Not,All India,ESIC Medical
8721,15297,All India,Government Medical,MBBS,Not,All India,Mursidabad M C &
8722,15298,All India,Government Medical,MBBS,Reported,-,-
8723,15299,All India,GOVT. DENTAL,BDS,Not,All India,GOVERNMENT
8724,15300,All India,ZORAM MEDICAL,MBBS,Not,-,-
8725,15303,All India,Rajmata shrimati,MBBS,Not,All India,Autonomous State
8726,15304,All India,Government Medical,MBBS,Not,All India,Rajiv Gandhi Institute
8727,15305,Open Seat,INST.OF,MBBS,Reported,All India,Atal Bihari Vajpayee
8728,15306,-,-,-,-,Open Seat,"AIIMS, Nagpur ,"
8729,15308,All India,Govt. Sivgangai M. C.,MBBS,Not,-,-
8730,15312,All India,C. Institute of Medical,MBBS,Not,All India,THANJAVUR
8731,15313,All India,Government Medical,MBBS,Not,-,-
8732,15314,All India,Government Medical,MBBS,Not,All India,GOVERNMENT
8733,15315,All India,Government Medical,MBBS,Not,All India,Jannayak Karpoori
8734,15320,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-
8735,15321,All India,Pt. Raghunath Murmu,MBBS,Not,All India,Government Medical
8736,15322,All India,Barasat Government,MBBS,Not,All India,SHEIKH BHIKHARI
8737,15323,All India,Gulbarga Institute of,MBBS,Not,All India,SHIMOGA INST. OF
8738,15324,-,-,-,-,All India,Govt. Medical College
8739,15325,Employees,ESIC Medical,MBBS,Reported,-,-
8740,15327,All India,GOVERNMENT,MBBS,Reported,-,-
8741,15328,All India,Govt. Sivgangai M. C.,MBBS,Reported,All India,THANJAVUR
8742,15332,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
8743,15334,All India SETH G.S. MEDICAL,MBBS,Reported,-,-,-
8744,15336,-,-,-,-,All India,KANYAKUMARI
8745,15337,All India,Government Medical,MBBS,Not,-,-
8746,15339,-,-,-,-,All India,"Govt Medical College,"
8747,15340,All India,Gadag Institute of,MBBS,Not,-,-
8748,15341,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
8749,15342,All India,Government Medical,MBBS,Not,-,-
8750,15346,All India,Haveri Institute of,MBBS,Not,-,-
8751,15348,All India,Chikkamagaluru,MBBS,Not,All India,GOVERMENT
8752,15349,All India,Government Medical,MBBS,Not,All India,Goverment Medical
8753,15350,All India,Government Medical,MBBS,Not,All India,Government Medical
8754,15352,-,-,-,-,All India,BIDAR INSTITUTE
8755,15354,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
8756,15357,All India,Govt Medical College,MBBS,Not,All India,Government Medical
8757,15360,All India,CHIKKABALLAPURA,MBBS,Not,All India,MAHARSHI
8758,15361,All India,Rajmata shrimati,MBBS,Not,-,-
8759,15362,All India,GOVERNMENT,MBBS,Not,All India,GOVERMENT
8760,15363,-,-,-,-,All India,Government Medical
8761,15364,All India,Govt. Pudukkottai,MBBS,Not,All India,"Govt Medical College,"
8762,15366,-,-,-,-,All India,"Govt Medical College,"
8763,15369,All India,GOVERNMENT,MBBS,Not,-,-
8764,15370,All India,ACSR Govt Medical,MBBS,Not,All India,HASSAN INST.
8765,15371,All India,ZORAM MEDICAL,MBBS,Not,All India,"JLN IMS, IMPHAL ,"
8766,15372,All India,GOVERNMENT,MBBS,Not,-,-
8767,15374,-,-,-,-,All India,Rajiv Gandhi Institute
8768,15377,-,-,-,-,All India,SHRI BHAUSAHEB
8769,15379,-,-,-,-,All India,Govt. Medical College
8770,15380,All India,Govt. Pudukkottai,MBBS,Not,-,-
8771,15381,All India,Govt. Medical College,MBBS,Not,All India,Government Medical
8772,15383,All India,Jorhat Medical,MBBS,Not,-,-
8773,15384,All India,Government Medical,MBBS,Reported,All India,Govt. Medical College
8774,15386,All India,Jorhat Medical,MBBS,Not,-,-
8775,15388,All India,Gadag Institute of,MBBS,Not,All India,BPS Govt. Med.
8776,15389,-,-,-,-,All India,KURNOOL MEDICAL
8777,15396,All India,Government Medical,MBBS,Not,-,-
8778,15397,All India,GOVERNMENT,MBBS,Not,All India,BIDAR INSTITUTE
8779,15399,-,-,-,-,All India,Gadag Institute of
8780,15401,All India,GOVERNMENT,MBBS,Not,All India,Lt. B R K Government
8781,15402,All India,SVIMS - Sri,MBBS,Not,All India,GOVERNMENT
8782,15409,All India,Diphu Medical,MBBS,Not,All India,Autonomous State
8783,15413,Open Seat,"IMS BHU Dental,",BDS,Not,-,-
8784,15414,-,-,-,-,All India,Deben Mahata
8785,15416,All India,Government Medical,MBBS,Not,All India,Autonomous State
8786,15418,All India,Government Medical,MBBS,Not,All India,GOVERNMENT
8787,15419,All India,YADGIRI INSTITUTE,MBBS,Not,All India,GOVT. D.C. &
8788,15420,All India,Govt Medical College,MBBS,Not,All India,K.A.P.
8789,15427,All India,Government Medical,MBBS,Not,All India,Government Medcial
8790,15430,All India,Saheed Laxman,MBBS,Not,All India,THANJAVUR
8791,15431,All India,Saheed Laxman,MBBS,Not,-,-
8792,15434,All India,GOVERNMENT,MBBS,Not,All India,Autonomous State
8793,15435,All India,"JLN IMS, IMPHAL",MBBS,Not,-,-
8794,15440,All India,ACSR Govt Medical,MBBS,Not,All India,SHEIKH BHIKHARI
8795,15441,All India,GOVERNMENT,MBBS,Not,All India,SILCHAR MEDICAL
8796,15442,All India,Karwar Institute of,MBBS,Not,All India,VIJAYNAGAR INST
8797,15443,All India,Government Medical,MBBS,Not,All India,KURNOOL MEDICAL
8798,15445,All India,Saheed Laxman,MBBS,Not,-,-
8799,15446,-,-,-,-,All India,GOVT. MEDICAL
8800,15447,All India,"JLN IMS, IMPHAL",MBBS,Not,-,-
8801,15449,-,-,-,-,All India,Govt. Medical College
8802,15451,All India,Kodagu Institute of,MBBS,Not,All India,MALDA MED.
8803,15453,All India,GOVERNMENT,MBBS,Not,All India,Tezpur Medical
8804,15454,-,-,-,-,All India,Autonomous State
8805,15461,All India,Kodagu Institute of,MBBS,Not,All India,Kodagu Institute of
8806,15465,-,-,-,-,All India,Government Medical
8807,15467,All India,Government Medical,MBBS,Not,All India,VIJAYNAGAR INST
8808,15473,All India,Haveri Institute of,MBBS,Not,-,-
8809,15474,All India,PB. GOVT. DENTAL,BDS,Not,All India,Autonomous State
8810,15478,All India,"JLN IMS, IMPHAL",MBBS,Not,All India,ASSAM MEDICAL
8811,15482,All India,Government Medical,MBBS,Not,All India,Sri Venkateswara
8812,15490,All India,Government medical,MBBS,Not,All India,THENI GOVT.
8813,15491,All India,Rajmata shrimati,MBBS,Not,-,-
8814,15500,All India,Government Medical,MBBS,Not,-,-
8815,15501,-,-,-,-,All India,MALDA MED.
8816,15502,-,-,-,-,All India,KURNOOL MEDICAL
8817,15506,All India,Sarat Chandra,MBBS,Reported,-,-
8818,15508,All India,Government Medical,MBBS,Not,-,-
8819,15509,All India,Government Medical,MBBS,Not,All India,Government Medcial
8820,15511,-,-,-,-,All India,Rangaraya Medical
8821,15513,-,-,-,-,All India,ASSAM MEDICAL
8822,15515,-,-,-,-,All India,SILCHAR MEDICAL
8823,15518,All India,Government medical,MBBS,Not,All India,THENI GOVT.
8824,15524,All India,Maharaja Jitendra,MBBS,Not,-,-
8825,15525,All India,Government Medical,MBBS,Not,All India,Government Medical
8826,15527,All India,Diphu Medical,MBBS,Not,All India,"RIMS Srikakulam ,"
8827,15528,Deemed/Pa Hamdard Inst of Med,MBBS,Reported,-,-,-
8828,15539,All India Govt. Medical College,MBBS,Not,All India,Government Medical,MBBS
8829,15541,All India,Prafulla Chandra Sen,MBBS,Seat,-,-
8830,15542,-,-,-,-,All India,Govt. Medical College
8831,15544,All India,Tomo Riba Institute,MBBS,Not,-,-
8832,15546,-,-,-,-,All India,C. Institute of Medical
8833,15548,All India,Government medical,MBBS,Not,All India,GOVT. MEDICAL
8834,15551,Open Seat,"AIIMS, Raipur",MBBS,Not,Open Seat,"AIIMS, Raipur ,"
8835,15552,All India,Prafulla Chandra Sen,MBBS,Not,-,-
8836,15553,All India,GMERS Medical,MBBS,Not,-,-
8837,15555,All India,Government Medical,MBBS,Not,-,-
8838,15557,-,-,-,-,All India,GOVERNMENT
8839,15558,All India,Diphu Medical,MBBS,Not,All India,GOVT.
8840,15559,All India,Saheed Laxman,MBBS,Not,All India,MIDNAPORE
8841,15562,All India,Govt. Medical College,MBBS,Not,All India,Government Medical
8842,15567,All India,Sarat Chandra,MBBS,Not,-,-
8843,15569,All India,RIMS Srikakulam,MBBS,Not,All India,Mursidabad M C &
8844,15573,All India,GOVT. DENTAL,BDS,Not,All India,Autonomous State
8845,15575,All India,Government Medical,MBBS,Not,-,-
8846,15580,-,-,-,-,All India,Government Medical
8847,15582,All India,Diphu Medical,MBBS,Not,All India,GOVERNMENT
8848,15584,-,-,-,-,All India,Autonomous State
8849,15585,-,-,-,-,All India,Government Medcial
8850,15587,-,-,-,-,All India,BIDAR INSTITUTE
8851,15591,All India,Government medical,MBBS,Not,-,-
8852,15593,-,-,-,-,All India,Rajiv Gandhi Institute
8853,15595,Open Seat,INST.OF,MBBS,Reported,-,-
8854,15598,-,-,-,-,All India,Kakatiya Medical
8855,15599,-,-,-,-,All India,Government Medcial
8856,15600,-,-,-,-,All India,UNS AUTONOMOUS
8857,15601,All India,CHIKKABALLAPURA,MBBS,Not,-,-
8858,15604,All India,GMERS Medical,MBBS,Not,All India,UNS AUTONOMOUS
8859,15605,All India,Government Medical,MBBS,Not,-,-
8860,15606,All India,Government Medical,MBBS,Not,-,-
8861,15609,All India,Koppal Institute of,MBBS,Not,All India,Goverment Medical
8862,15610,All India,GOVERNMENT,MBBS,Not,-,-
8863,15619,-,-,-,-,All India,MAHARSHI
8864,15622,All India,Government Medical,MBBS,Not,-,-
8865,15631,Delhi NCR Atal Bihari Vajpayee,MBBS,Reported,-,-,-
8866,15633,-,-,-,-,All India,IRT Perundurai
8867,15634,All India,Government Medical,MBBS,Not,All India,K.A.P.
8868,15636,-,-,-,-,All India,Gadag Institute of
8869,15637,All India,Chikkamagaluru,MBBS,Not,-,-
8870,15638,All India,Government Medical,MBBS,Not,-,-
8871,15639,All India,"RIMS, Ongole",MBBS,Not,All India,KURNOOL MEDICAL
8872,15640,All India,Govt Medical College,MBBS,Not,All India,Rajiv Gandhi Institute
8873,15641,-,-,-,-,All India,ESIC Medical College
8874,15642,All India,Prafulla Chandra Sen,MBBS,Not,-,-
8875,15647,All India,YADGIRI INSTITUTE,MBBS,Not,All India,Raiganj Government
8876,15653,All India,GMERS Medical,MBBS,Not,All India,KURNOOL MEDICAL
8877,15654,All India,Prafulla Chandra Sen,MBBS,Not,All India,Barasat Government
8878,15655,All India,Government Medical,MBBS,Not,All India,"GVMC,"
8879,15657,-,-,-,-,All India,Phulo Jhano Medical
8880,15658,-,-,-,-,All India,Government Medcial
8881,15664,All India,Government Medical,MBBS,Not,All India,Government Medical
8882,15665,All India,Jorhat Medical,MBBS,Not,-,-
8883,15666,-,-,-,-,All India,MIDNAPORE
8884,15668,All India,Government Medical,MBBS,Not,-,-
8885,15669,All India,Diphu Medical,MBBS,Not,All India,Karwar Institute of
8886,15670,All India,RAJIV GANDHI,MBBS,Not,-,-
8887,15671,All India,Government Medical,MBBS,Not,-,-
8888,15672,All India,Government Medical,MBBS,Not,-,-
8889,15673,All India,Government Medical,MBBS,Not,-,-
8890,15677,-,-,-,-,All India,Barasat Government
8891,15681,-,-,-,-,All India,Gadag Institute of
8892,15682,-,-,-,-,All India,GOVT. MEDICAL
8893,15685,-,-,-,-,All India,Rangaraya Medical
8894,15686,All India,Government Medical,MBBS,Not,-,-
8895,15693,All India,Government Medical,MBBS,Reported,-,-
8896,15694,-,-,-,-,All India,Government Medical
8897,15696,All India,Lakhimpur Medical,MBBS,Not,All India,Lt. B R K Government
8898,15699,All India,RAICHUR INST. OF,MBBS,Not,-,-
8899,15701,All India,Lakhimpur Medical,MBBS,Not,-,-
8900,15702,-,-,-,-,All India,VIJAYNAGAR INST
8901,15703,All India,Government Medical,MBBS,Not,All India,Rangaraya Medical
8902,15710,-,-,-,-,All India,Siddartha Medical
8903,15711,All India,S.C.B. MEDICAL,BDS,Not,-,-
8904,15714,-,-,-,-,All India,CHENGALPATTU
8905,15715,All India,CHIKKABALLAPURA,MBBS,Not,All India,Indira Gandhi Medical
8906,15716,All India,RAJIV GANDHI,MBBS,Not,All India,Maharaja Jitendra
8907,15719,-,-,-,-,All India,VIJAYNAGAR INST
8908,15721,All India,RIMS Srikakulam,MBBS,Not,All India,GOVT. MEDICAL
8909,15722,All India,Government Medical,MBBS,Not,All India,Govt. Medical
8910,15725,All India,Gadag Institute of,MBBS,Not,All India,Goverment Medical
8911,15726,-,-,-,-,All India,THOOTHUKUDI
8912,15729,All India,"RIMS, Ongole",MBBS,Not,All India,RAMPURHAT GOVT
8913,15733,-,-,-,-,All India,ACSR Govt Medical
8914,15734,All India,AGARTALA GOVT.,MBBS,Not,All India,Jhargram
8915,15736,All India,AGARTALA GOVT.,MBBS,Not,All India,BPS Govt. Med.
8916,15737,All India,Rajmata shrimati,MBBS,Not,All India,GOVERNMENT
8917,15741,-,-,-,-,All India,Rangaraya Medical
8918,15743,All India,Government Medical,MBBS,Reported,-,-
8919,15747,-,-,-,-,All India,Government Medcial
8920,15748,All India,Rajah Muthiah Dental,BDS,Not,-,-
8921,15749,All India,Haveri Institute of,MBBS,Not,All India,UNS AUTONOMOUS
8922,15750,-,-,-,-,All India,Sri Venkateswara
8923,15753,-,-,-,-,All India,Fakhruddin Ali Ahmed
8924,15755,-,-,-,-,All India,T.D. MEDICAL
8925,15756,All India,Government Medical,MBBS,Not,-,-
8926,15757,All India,SVIMS - Sri,MBBS,Not,All India,Autonomous State
8927,15760,-,-,-,-,All India,Lt. B R K Government
8928,15761,-,-,-,-,All India,Jorhat Medical
8929,15767,All India,Government Medical,MBBS,Not,All India,Barasat Government
8930,15769,-,-,-,-,All India,Government Medical
8931,15770,-,-,-,-,All India,Autonomous State
8932,15772,-,-,-,-,All India,Government Medcial
8933,15775,-,-,-,-,All India,CHENGALPATTU
8934,15778,-,-,-,-,All India,IRT Perundurai
8935,15779,All India,Government Medical,MBBS,Not,All India,GMERS Medical
8936,15784,-,-,-,-,All India,GMERS Medical
