College Code,College Name,Seat Category,Branch Code,Branch Name,Cutoff Rank
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,IS,Information Science & Engineering,94452
E080,"Mangalore Institute of Technology and Engineering-
Moodbidri, Mangaluru",GM,AI,Artificial Intelligence & Machine Learning,56518
E080,"Mangalore Institute of Technology and Engineering-
Moodbidri, Mangaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),54572
E080,"Mangalore Institute of Technology and Engineering-
Moodbidri, Mangaluru",GM,CS,Computer Science & Engineering,80049
E080,"Mangalore Institute of Technology and Engineering-
Moodbidri, Mangaluru",GM,EC,Electronics & Communication Engineering,23425
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,AD,Artificial Intelligence & Data Science,91965
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),77427
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CS,Computer Science & Engineering,93542
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,EC,Electronics & Communication Engineering,89849
E084,"Nagarjuna College of Engineering And Technology-
Devanahalli, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),69101
E084,"Nagarjuna College of Engineering And Technology-
Devanahalli, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),50620
E084,"Nagarjuna College of Engineering And Technology-
Devanahalli, Bengaluru",GM,CS,Computer Science & Engineering,98172
E084,"Nagarjuna College of Engineering And Technology-
Devanahalli, Bengaluru",GM,EC,Electronics & Communication Engineering,77211
E084,"Nagarjuna College of Engineering And Technology-
Devanahalli, Bengaluru",KKR,CS,Computer Science & Engineering,81948
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),12789
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",GM,CS,Computer Science & Engineering,10182
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",GM,IS,Information Science & Engineering,18058
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),23421
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",KKR,CS,Computer Science & Engineering,18382
E085,"The National Institute of Engineering North Campus-
Koorgalli, Mysuru",KKR,IS,Information Science & Engineering,30296
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,AD,Artificial Intelligence & Data Science,20333
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,AE,Aeronautical Engineering,69535
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,19117
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,CB,Computer Science & Business Systems,23215
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,CS,Computer Science & Engineering,15820
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,CV,Civil Engineering,93852
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,EC,Electronics & Communication Engineering,39097
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,EE,Electrical & Electronics Engineering,64782
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,IS,Information Science & Engineering,25502
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,ME,Mechanical Engineering,77414
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",GM,VL,Electronics Engineering (VLSI Design & Technology),74280
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,AD,Artificial Intelligence & Data Science,36018
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,AE,Aeronautical Engineering,77431
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,AI,Artificial Intelligence & Machine Learning,30779
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,CB,Computer Science & Business Systems,40977
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,CS,Computer Science & Engineering,28292
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,EC,Electronics & Communication Engineering,64435
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,IS,Information Science & Engineering,34193
E086,"Nitte Meenakshi Institute of Technology-Yelahanka,
Bengaluru",KKR,VL,Electronics Engineering (VLSI Design & Technology),88135
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CB,Computer Science & Business Systems,49041
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CD,Computer Science & Engineering (Data Science),70362
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),35236
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CS,Computer Science & Engineering,54992
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,EC,Electronics & Communication Engineering,38987
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,IS,Information Science & Engineering,77308
E089,"P.E.S.College of Engineering-PES College Road, Mandya",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),72507
E089,"P.E.S.College of Engineering-PES College Road, Mandya",KKR,CS,Computer Science & Engineering,48075
E090,"PES Institute of Technology and Management-Kotegangoor
Cost, Shivamogga",GM,CS,Computer Science & Engineering,56831
E094,"Proudhadevaraya Institute of Technology-TB Dam Road,
Hosapete",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),82466
E094,"Proudhadevaraya Institute of Technology-TB Dam Road,
Hosapete",GM,CS,Computer Science & Engineering,62888
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,AS,Aerospace Engineering,4991
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,BT,Biotechnology,21320
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),593
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CH,Chemical Engineering,16403
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),738
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CS,Computer Science & Engineering,434
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CV,Civil Engineering,37093
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),862
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,EC,Electronics & Communication Engineering,1636
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,EE,Electrical & Electronics Engineering,4848
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ET,Electronics & Telecommunicati on Engineering,3086
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,IM,Industrial Engineering & Management,26722
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,IS,Information Science & Engineering,799
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ME,Mechanical Engineering,10449
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,AS,Aerospace Engineering,23801
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CD,Computer Science & Engineering (Data Science),2122
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CH,Chemical Engineering,35060
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),2235
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CS,Computer Science & Engineering,592
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CV,Civil Engineering,62399
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,CY,Computer Science & Engineering (Cyber Security),2834
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,EC,Electronics & Communication Engineering,5164
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,EE,Electrical & Electronics Engineering,18394
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,ET,Electronics & Telecommunicati on Engineering,8527
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,IM,Industrial Engineering & Management,50005
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,IS,Information Science & Engineering,2053
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,ME,Mechanical Engineering,29784
E097,"R.R. Institute of Technology-Chikkabanavara, Bengaluru",GM,CS,Computer Science & Engineering,96357
E097,"R.R. Institute of Technology-Chikkabanavara, Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),42439
E099,"Raja Rajeswari College of Engineering-Kumbalgodu,
Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,55565
E099,"Raja Rajeswari College of Engineering-Kumbalgodu,
Bengaluru",GM,CG,Computer Science & Design,77708
E099,"Raja Rajeswari College of Engineering-Kumbalgodu,
Bengaluru",GM,CS,Computer Science & Engineering,78081
E099,"Raja Rajeswari College of Engineering-Kumbalgodu,
Bengaluru",KKR,CS,Computer Science & Engineering,86155
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,AD,Artificial Intelligence & Data Science,76726
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,CS,Computer Science & Engineering,83875
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post,
Bengaluru",GM,CS,Computer Science & Engineering,87173
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),45051
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),46484
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CS,Computer Science & Engineering,32495
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),49216
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,EC,Electronics & Communication Engineering,90378
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,CD,Computer Science & Engineering (Data Science),45451
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),43912
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,CS,Computer Science & Engineering,36634
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,CY,Computer Science & Engineering (Cyber Security),46381
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,EC,Electronics & Communication Engineering,65463
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,62782
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),58622
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CS,Computer Science & Engineering,97889
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,EC,Electronics & Communication Engineering,56636
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,IS,Information Science & Engineering,62793
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,AI,Artificial Intelligence & Machine Learning,96567
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,CS,Computer Science & Engineering,69144
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,IS,Information Science & Engineering,96667
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,AD,Artificial Intelligence & Data Science,51282
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),43921
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CS,Computer Science & Engineering,93381
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,IS,Information Science & Engineering,96958
E109,"S.E.A. College of Engineering and Technology-K R Puram,
Bengaluru",GM,AD,Artificial Intelligence & Data Science,82734
E109,"S.E.A. College of Engineering and Technology-K R Puram,
Bengaluru",GM,CS,Computer Science & Engineering,69642
E109,"S.E.A. College of Engineering and Technology-K R Puram,
Bengaluru",GM,IS,Information Science & Engineering,75342
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva
Nagar, Belagavi",GM,AD,Artificial Intelligence & Data Science,77025
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva
Nagar, Belagavi",GM,CB,Computer Science & Business Systems,60367
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva
Nagar, Belagavi",GM,CS,Computer Science & Engineering,86631
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva
Nagar, Belagavi",GM,EC,Electronics & Communication Engineering,77011
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),82184
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",GM,CS,Computer Science & Engineering,84435
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",GM,EC,Electronics & Communication Engineering,66779
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",GM,IS,Information Science & Engineering,75240
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",GM,RA,Robotics & Automation,48690
E112,"Sahyadri College of Engineering and Management-Adyar,
Mangaluru",KKR,CS,Computer Science & Engineering,72877
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),79444
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),99332
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CS,Computer Science & Engineering,94982
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,EC,Electronics & Communication Engineering,73867
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,IS,Information Science & Engineering,85556
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,ME,Mechanical Engineering,94065
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",KKR,CS,Computer Science & Engineering,96291
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,86055
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,CS,Computer Science & Engineering,96856
E116,"Sapthagiri NPS University-Hesarghatta Main Road,
Bengaluru",GM,CD,Computer Science & Engineering (Data Science),77605
E116,"Sapthagiri NPS University-Hesarghatta Main Road,
Bengaluru",GM,CS,Computer Science & Engineering,50970
E116,"Sapthagiri NPS University-Hesarghatta Main Road,
Bengaluru",KKR,CS,Computer Science & Engineering,83061
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,AI,Artificial Intelligence & Machine Learning,62180
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,CH,Chemical Engineering,65355
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,CS,Computer Science & Engineering,51370
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,CV,Civil Engineering,41241
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,EC,Electronics & Communication Engineering,95570
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,EE,Electrical & Electronics Engineering,85432
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,IS,Information Science & Engineering,93687
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",GM,ME,Mechanical Engineering,67872
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",KKR,AI,Artificial Intelligence & Machine Learning,48195
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",KKR,CS,Computer Science & Engineering,38815
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",KKR,EC,Electronics & Communication Engineering,93641
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",KKR,EE,Electrical & Electronics Engineering,90393
E117,"SDM College of Engineering and Technology, Tulu Minority-
Kalaghatagi, Dharwad",KKR,IS,Information Science & Engineering,50985
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,70703
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,CS,Computer Science & Engineering,101910
E123,"Shri Madhwa Vadiraja Institute of Technology and
Management-Bantakal, Udupi",GM,AD,Artificial Intelligence & Data Science,17689
E123,"Shri Madhwa Vadiraja Institute of Technology and
Management-Bantakal, Udupi",GM,CS,Computer Science & Engineering,56350
E124,"Shridevi Institute of Engineering and Technology-Sira Road,
Tumakuru",GM,AD,Artificial Intelligence & Data Science,85977
E124,"Shridevi Institute of Engineering and Technology-Sira Road,
Tumakuru",GM,CS,Computer Science & Engineering,67287
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,AD,Artificial Intelligence & Data Science,20614
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),14139
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CS,Computer Science & Engineering,11173
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,EC,Electronics & Communication Engineering,49202
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,EE,Electrical & Electronics Engineering,54573
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,EIE,"Electronics & Instrumentation Engineering (Inst.
Technology)",82084
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,ET,Electronics & Telecommunicati on Engineering,60147
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,IS,Information Science & Engineering,20586
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,AD,Artificial Intelligence & Data Science,26286
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),20547
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,CS,Computer Science & Engineering,18329
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,EC,Electronics & Communication Engineering,39408
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,IS,Information Science & Engineering,30487
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,29055
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,BT,Biotechnology,44411
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,CD,Computer Science & Engineering (Data Science),26562
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,CS,Computer Science & Engineering,23106
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,EC,Electronics & Communication Engineering,69137
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,EE,Electrical & Electronics Engineering,58747
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,ET,Electronics & Telecommunicati on Engineering,29786
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),30392
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,IS,Information Science & Engineering,33556
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,ME,Mechanical Engineering,51958
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,RI,Robotics & Artificial Intelligence,50334
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",GM,UE,Electronics & Computer Engineering,97470
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,AI,Artificial Intelligence & Machine Learning,40080
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,CD,Computer Science & Engineering (Data Science),54325
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,CS,Computer Science & Engineering,47632
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,EC,Electronics & Communication Engineering,89012
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,ET,Electronics & Telecommunicati on Engineering,85096
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),64214
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka,
Bengaluru",KKR,IS,Information Science & Engineering,52424
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag",GM,CS,Computer Science & Engineering,96208
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag",GM,EC,Electronics & Communication Engineering,92571
E132,"Sri Krishna Institute of Technology-Chikkabanavara,
Bengaluru",GM,VL,Electronics Engineering (VLSI Design & Technology),38011
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,CA,Computer Science & Engineering (Artificial Intelligence),79189
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,CD,Computer Science & Engineering (Data Science),58994
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,CS,Computer Science & Engineering,98588
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),62764
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,EC,Electronics & Communication Engineering,57892
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",GM,IS,Information Science & Engineering,67279
E137,"Sri Venkateshwara College of Engineering-KIAL Road,
Bengaluru",KKR,CS,Computer Science & Engineering,68203
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AD,Artificial Intelligence & Data Science,92858
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AE,Aeronautical Engineering,57651
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AI,Artificial Intelligence & Machine Learning,54657
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,CS,Computer Science & Engineering,44369
E141,"T. John Institute of Technology-Bannerghatta Road,
Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,74209
E141,"T. John Institute of Technology-Bannerghatta Road,
Bengaluru",GM,CS,Computer Science & Engineering,75738
E141,"T. John Institute of Technology-Bannerghatta Road,
Bengaluru",GM,DS,Data Science,80124
E141,"T. John Institute of Technology-Bannerghatta Road,
Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),85034
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",GM,CV,Civil Engineering,59393
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",GM,EC,Electronics & Communication Engineering,29308
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",GM,EE,Electrical & Electronics Engineering,57819
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",GM,ME,Mechanical Engineering,95259
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",KKR,EC,Electronics & Communication Engineering,32111
E142,"The National Institute of Engineering South Campus-
Mananthavady Road, Mysuru",KKR,EE,Electrical & Electronics Engineering,87272
E143,"Tontadarya College of Engineering-Mundaragi Road ,
Gadag",GM,CS,Computer Science & Engineering,91708
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,93201
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,CS,Computer Science & Engineering,99387
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,IS,Information Science & Engineering,94091
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,ME,Mechanical Engineering,91553
E146,"Vidya Vikas Institute of Engineering and Technology-
Alnahally, Mysuru",KKR,CS,Computer Science & Engineering,65978
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),97220
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CS,Computer Science & Engineering,80021
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,EC,Electronics & Communication Engineering,77756
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,EE,Electrical & Electronics Engineering,89391
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,IS,Information Science & Engineering,94717
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,ME,Mechanical Engineering,97489
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),65407
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,CS,Computer Science & Engineering,88448
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,IS,Information Science & Engineering,96259
E148,"Vivekananda College of Engineering and Technology-
Puttur, Dakshin Kannada",GM,CD,Computer Science & Engineering (Data Science),50274
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CD,Computer Science & Engineering (Data Science),98996
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),99599
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CS,Computer Science & Engineering,91913
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CY,Computer Science & Engineering (Cyber Security),89303
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,82308
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,CS,Computer Science & Engineering,95998
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,IS,Information Science & Engineering,93842
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",KKR,IS,Information Science & Engineering,100326
E161,"Cambridge Institute of Technology North Campus-Kundana,
Bengaluru",GM,CS,Computer Science & Engineering,97237
E161,"Cambridge Institute of Technology North Campus-Kundana,
Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),45436
E164,"Reva University-Yelahanka, Bengaluru",GM,AL,Agricultural Engineering,45304
E164,"Reva University-Yelahanka, Bengaluru",GM,CV,Civil Engineering,30418
E164,"Reva University-Yelahanka, Bengaluru",GM,EC,Electronics & Communication Engineering,54133
E164,"Reva University-Yelahanka, Bengaluru",GM,EE,Electrical & Electronics Engineering,55925
E164,"Reva University-Yelahanka, Bengaluru",GM,ME,Mechanical Engineering,28194
E164,"Reva University-Yelahanka, Bengaluru",GM,MT,Mechatronics Engineering,48693
E164,"Reva University-Yelahanka, Bengaluru",KKR,EC,Electronics & Communication Engineering,52598
E165,"Alliance College of Engineering and Design. Alliance
University-Anekal, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,47387
E165,"Alliance College of Engineering and Design. Alliance
University-Anekal, Bengaluru",GM,AS,Aerospace Engineering,36027
E165,"Alliance College of Engineering and Design. Alliance
University-Anekal, Bengaluru",GM,CO,Computer Science & Engineering (IOT),66463
E165,"Alliance College of Engineering and Design. Alliance
University-Anekal, Bengaluru",GM,CS,Computer Science & Engineering,21358
