College Code,College Name,Seat Category,Branch Code,Branch Name,Cutoff Rank
E021,Bapuji Institute of Engineering & Technology,KKR,IS,Information Science & Engineering,45528
E024,Basaveshwar Engineering College,GM,AI,Artificial Intelligence & Machine Learning,76235
E024,Basaveshwar Engineering College,GM,CS,Computer Science & Engineering,39661
E024,Basaveshwar Engineering College,GM,EC,Electronics & Communication Engineering,66757
E024,Basaveshwar Engineering College,GM,IS,Information Science & Engineering,71140
E024,Basaveshwar Engineering College,KKR,CS,Computer Science & Engineering,68329
E024,Basaveshwar Engineering College,KKR,IS,Information Science & Engineering,49686
E026,"B L D E A's V.P. Dr. P G Halakatti College of Engg &
Technology",GM,CD,Computer Science & Engineering (Data Science),68512
E026,"B L D E A's V.P. Dr. P G Halakatti College of Engg &
Technology",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),49543
E026,"B L D E A's V.P. Dr. P G Halakatti College of Engg &
Technology",GM,CS,Computer Science & Engineering,75598
E026,"B L D E A's V.P. Dr. P G Halakatti College of Engg &
Technology",GM,EC,Electronics & Communication Engineering,71352
E026,"B L D E A's V.P. Dr. P G Halakatti College of Engg &
Technology",KKR,CS,Computer Science & Engineering,65707
E027,B M S College of Engineering,GM,AD,Artificial Intelligence & Data Science,2451
E027,B M S College of Engineering,GM,AI,Artificial Intelligence & Machine Learning,2713
E027,B M S College of Engineering,GM,AS,Aerospace Engineering,9906
E027,B M S College of Engineering,GM,BT,Biotechnology,21385
E027,B M S College of Engineering,GM,CB,Computer Science & Business Systems,2375
E027,B M S College of Engineering,GM,CD,Computer Science & Engineering (Data Science),1562
E027,B M S College of Engineering,GM,CH,Chemical Engineering,25950
E027,B M S College of Engineering,GM,CS,Computer Science & Engineering,1317
E027,B M S College of Engineering,GM,CV,Civil Engineering,30929
E027,B M S College of Engineering,GM,EC,Electronics & Communication Engineering,3580
E027,B M S College of Engineering,GM,EI,Electronics & Instrumentation Engineering,6436
E027,B M S College of Engineering,GM,ET,Electronics & Telecommunicatio n Engineering,5172
E027,B M S College of Engineering,GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),1964
E027,B M S College of Engineering,GM,IS,Information Science & Engineering,2217
E027,B M S College of Engineering,GM,MD,Medical Electronics Engineering,31872
E027,B M S College of Engineering,GM,ME,Mechanical Engineering,12810
E027,B M S College of Engineering,KKR,AD,Artificial Intelligence & Data Science,6942
E027,B M S College of Engineering,KKR,AI,Artificial Intelligence & Machine Learning,7004
E027,B M S College of Engineering,KKR,AS,Aerospace Engineering,46892
E027,B M S College of Engineering,KKR,BT,Biotechnology,73252
E027,B M S College of Engineering,KKR,CB,Computer Science & Business Systems,8467
E027,B M S College of Engineering,KKR,CS,Computer Science & Engineering,2761
E027,B M S College of Engineering,KKR,EC,Electronics & Communication Engineering,7567
E027,B M S College of Engineering,KKR,EI,Electronics & Instrumentation Engineering,26455
E027,B M S College of Engineering,KKR,ET,Electronics & Telecommunicatio n Engineering,17762
E027,B M S College of Engineering,KKR,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),6694
E027,B M S College of Engineering,KKR,IS,Information Science & Engineering,4779
E027,B M S College of Engineering,KKR,MD,Medical Electronics Engineering,36925
E027,B M S College of Engineering,KKR,ME,Mechanical Engineering,62801
E028,BMS Institute of Technology & Management,GM,AI,Artificial Intelligence & Machine Learning,6974
E028,BMS Institute of Technology & Management,GM,CB,Computer Science & Business Systems,5903
E028,BMS Institute of Technology & Management,GM,CS,Computer Science & Engineering,4365
E028,BMS Institute of Technology & Management,GM,CV,Civil Engineering,51536
E028,BMS Institute of Technology & Management,GM,EC,Electronics & Communication Engineering,9898
E028,BMS Institute of Technology & Management,GM,EE,Electrical & Electronics Engineering,19468
E028,BMS Institute of Technology & Management,GM,ET,Electronics & Telecommunicatio n Engineering,16533
E028,BMS Institute of Technology & Management,GM,IS,Information Science & Engineering,6373
E028,BMS Institute of Technology & Management,GM,ME,Mechanical Engineering,43636
E028,BMS Institute of Technology & Management,KKR,AI,Artificial Intelligence & Machine Learning,25059
E028,BMS Institute of Technology & Management,KKR,CB,Computer Science & Business Systems,22699
E028,BMS Institute of Technology & Management,KKR,CS,Computer Science & Engineering,12614
E028,BMS Institute of Technology & Management,KKR,EC,Electronics & Communication Engineering,35756
E028,BMS Institute of Technology & Management,KKR,IS,Information Science & Engineering,19917
E030,Brindavan College of Engineering,GM,AI,Artificial Intelligence & Machine Learning,29529
E030,Brindavan College of Engineering,GM,CS,Computer Science & Engineering,74209
E032,CMR Institute of Technolog,GM,AD,Artificial Intelligence & Data Science,18545
E032,CMR Institute of Technolog,GM,AI,Artificial Intelligence & Machine Learning,18417
E032,CMR Institute of Technolog,GM,CD,Computer Science & Engineering (Data Science),12986
E032,CMR Institute of Technolog,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),12623
E032,CMR Institute of Technolog,GM,CS,Computer Science & Engineering,11123
E032,CMR Institute of Technolog,GM,EC,Electronics & Communication Engineering,25978
E032,CMR Institute of Technolog,GM,IS,Information Science & Engineering,16165
E032,CMR Institute of Technolog,KKR,AD,Artificial Intelligence & Data Science,51322
E032,CMR Institute of Technolog,KKR,AI,Artificial Intelligence & Machine Learning,41829
E032,CMR Institute of Technolog,KKR,CD,Computer Science & Engineering (Data Science),38897
E032,CMR Institute of Technolog,KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),25576
E032,CMR Institute of Technolog,KKR,CS,Computer Science & Engineering,32069
E032,CMR Institute of Technolog,KKR,EC,Electronics & Communication Engineering,69800
E032,CMR Institute of Technolog,KKR,IS,Information Science & Engineering,43897
E033,Cambridge Institute of Technology,GM,AI,Artificial Intelligence & Machine Learning,29512
E033,Cambridge Institute of Technology,GM,CS,Computer Science & Engineering,20666
E033,Cambridge Institute of Technology,GM,EC,Electronics & Communication Engineering,57104
E033,Cambridge Institute of Technology,GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),30933
E033,Cambridge Institute of Technology,GM,IS,Information Science & Engineering,26663
E033,Cambridge Institute of Technology,KKR,CS,Computer Science & Engineering,48202
E033,Cambridge Institute of Technology,KKR,IS,Information Science & Engineering,67463
E035,Channabasaveshwara Institute of Technology,GM,AD,Artificial Intelligence & Data Science,72948
E035,Channabasaveshwara Institute of Technology,GM,CS,Computer Science & Engineering,73264
E035,Channabasaveshwara Institute of Technology,GM,EC,Electronics & Communication Engineering,47867
E035,Channabasaveshwara Institute of Technology,GM,IS,Information Science & Engineering,64342
E037,City Engineering College,GM,CS,Computer Science & Engineering,57451
E038,Coorg Institute of Technology,GM,AD,Artificial Intelligence & Data Science,46093
E038,Coorg Institute of Technology,GM,CS,Computer Science & Engineering,42429
E039,Dayananda Sagar Academy of Technology & Management,GM,AI,Artificial Intelligence & Machine Learning,24069
E039,Dayananda Sagar Academy of Technology & Management,GM,CA,Computer Science & Engineering (Artificial Intelligence),21795
E039,Dayananda Sagar Academy of Technology & Management,GM,CD,Computer Science & Engineering (Data Science),22827
E039,Dayananda Sagar Academy of Technology & Management,GM,CG,Computer Science & Design,29596
E039,Dayananda Sagar Academy of Technology & Management,GM,CS,Computer Science & Engineering,19056
E039,Dayananda Sagar Academy of Technology & Management,GM,CY,Computer Science & Engineering (Cyber Security),26402
E039,Dayananda Sagar Academy of Technology & Management,GM,EC,Electronics & Communication Engineering,36761
E039,Dayananda Sagar Academy of Technology & Management,GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),28260
E039,Dayananda Sagar Academy of Technology & Management,GM,IS,Information Science & Engineering,25926
E039,Dayananda Sagar Academy of Technology & Management,KKR,AI,Artificial Intelligence & Machine Learning,34664
E039,Dayananda Sagar Academy of Technology & Management,KKR,CA,Computer Science & Engineering (Artificial Intelligence),24320
E039,Dayananda Sagar Academy of Technology & Management,KKR,CD,Computer Science & Engineering (Data Science),40959
E039,Dayananda Sagar Academy of Technology & Management,KKR,CG,Computer Science & Design,30907
E039,Dayananda Sagar Academy of Technology & Management,KKR,CS,Computer Science & Engineering,27523
E039,Dayananda Sagar Academy of Technology & Management,KKR,CY,Computer Science & Engineering (Cyber Security),47068
E039,Dayananda Sagar Academy of Technology & Management,KKR,EC,Electronics & Communication Engineering,45124
E039,Dayananda Sagar Academy of Technology & Management,KKR,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),55658
E039,Dayananda Sagar Academy of Technology & Management,KKR,IS,Information Science & Engineering,42035
E040,Dayananda Sagar College of Engineering,GM,AE,Aeronautical Engineering,26369
E040,Dayananda Sagar College of Engineering,GM,AI,Artificial Intelligence & Machine Learning,4405
E040,Dayananda Sagar College of Engineering,GM,AU,Automobile Engineering,47553
E040,Dayananda Sagar College of Engineering,GM,BT,Biotechnology,46826
E040,Dayananda Sagar College of Engineering,GM,CB,Computer Science & Business Systems,4909
E040,Dayananda Sagar College of Engineering,GM,CD,Computer Science & Engineering (Data Science),3620
E040,Dayananda Sagar College of Engineering,GM,CG,Computer Science & Design,5055
E040,Dayananda Sagar College of Engineering,GM,CH,Chemical Engineering,41727
E040,Dayananda Sagar College of Engineering,GM,CS,Computer Science & Engineering,3272
E040,Dayananda Sagar College of Engineering,GM,CV,Civil Engineering,52247
E040,Dayananda Sagar College of Engineering,GM,CY,Computer Science & Engineering (Cyber Security),4212
E040,Dayananda Sagar College of Engineering,GM,EC,Electronics & Communication Engineering,8701
E040,Dayananda Sagar College of Engineering,GM,EE,Electrical & Electronics Engineering,19099
E040,Dayananda Sagar College of Engineering,GM,EI,Electronics & Instrumentation Engineering,20223
E040,Dayananda Sagar College of Engineering,GM,ET,Electronics & Telecommunicatio n Engineering,14202
E040,Dayananda Sagar College of Engineering,GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),4666
E040,Dayananda Sagar College of Engineering,GM,IS,Information Science & Engineering,4590
E040,Dayananda Sagar College of Engineering,GM,MD,Medical Electronics Engineering,48505
E040,Dayananda Sagar College of Engineering,GM,ME,Mechanical Engineering,37173
E040,Dayananda Sagar College of Engineering,GM,RI,Robotics & Artificial Intelligence,6269
E040,Dayananda Sagar College of Engineering,KKR,AE,Aeronautical Engineering,45702
E040,Dayananda Sagar College of Engineering,KKR,AI,Artificial Intelligence & Machine Learning,11683
E040,Dayananda Sagar College of Engineering,KKR,CB,Computer Science & Business Systems,21650
E040,Dayananda Sagar College of Engineering,KKR,CD,Computer Science & Engineering (Data Science),11377
E040,Dayananda Sagar College of Engineering,KKR,CG,Computer Science & Design,26885
E040,Dayananda Sagar College of Engineering,KKR,CS,Computer Science & Engineering,7784
E040,Dayananda Sagar College of Engineering,KKR,CY,Computer Science & Engineering (Cyber Security),12111
E040,Dayananda Sagar College of Engineering,KKR,EC,Electronics & Communication Engineering,18110
E040,Dayananda Sagar College of Engineering,KKR,EE,Electrical & Electronics Engineering,55920
E040,Dayananda Sagar College of Engineering,KKR,ET,Electronics & Telecommunicatio n Engineering,47818
E040,Dayananda Sagar College of Engineering,KKR,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),18670
E040,Dayananda Sagar College of Engineering,KKR,IS,Information Science & Engineering,9997
E040,Dayananda Sagar College of Engineering,KKR,RI,Robotics & Artificial Intelligence,37510
E041,Don Bosco Institute of Technology,GM,AD,Artificial Intelligence & Data Science,73296
E041,Don Bosco Institute of Technology,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),64419
E041,Don Bosco Institute of Technology,GM,CS,Computer Science & Engineering,54090
E041,Don Bosco Institute of Technology,GM,EC,Electronics & Communication Engineering,74096
E041,Don Bosco Institute of Technology,GM,IS,Information Science & Engineering,76142
E041,Don Bosco Institute of Technology,KKR,CS,Computer Science & Engineering,69611
E042,Dr. Ambedkar Institute of Technology,GM,AE,Aeronautical Engineering,24689
E042,Dr. Ambedkar Institute of Technology,GM,AI,Artificial Intelligence & Machine Learning,23335
E042,Dr. Ambedkar Institute of Technology,GM,CB,Computer Science & Business Systems,23940
E042,Dr. Ambedkar Institute of Technology,GM,CS,Computer Science & Engineering,18065
E042,Dr. Ambedkar Institute of Technology,GM,EC,Electronics & Communication Engineering,29544
E042,Dr. Ambedkar Institute of Technology,GM,IS,Information Science & Engineering,20447
E042,Dr. Ambedkar Institute of Technology,KKR,AI,Artificial Intelligence & Machine Learning,41486
E042,Dr. Ambedkar Institute of Technology,KKR,CB,Computer Science & Business Systems,61670
E042,Dr. Ambedkar Institute of Technology,KKR,CS,Computer Science & Engineering,41069
E042,Dr. Ambedkar Institute of Technology,KKR,EC,Electronics & Communication Engineering,68326
E042,Dr. Ambedkar Institute of Technology,KKR,IS,Information Science & Engineering,41110
E043,"Yenepoya Institute of Technology  (formerly known as Dr. M
V Shetty Institute of Technology)",GM,CS,Computer Science & Engineering,37359
E043,"Yenepoya Institute of Technology  (formerly known as Dr. M
V Shetty Institute of Technology)",GM,IS,Information Science & Engineering,38259
E046,East Point College of Engineering & Technology,GM,AD,Artificial Intelligence & Data Science,56575
E046,East Point College of Engineering & Technology,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),66312
E046,East Point College of Engineering & Technology,GM,CS,Computer Science & Engineering,77173
E046,East Point College of Engineering & Technology,GM,IS,Information Science & Engineering,59549
E048,East West Institute of Technology,GM,AD,Artificial Intelligence & Data Science,54791
E048,East West Institute of Technology,GM,AI,Artificial Intelligence & Machine Learning,55017
E048,East West Institute of Technology,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),58486
E048,East West Institute of Technology,GM,CS,Computer Science & Engineering,74818
E048,East West Institute of Technology,GM,EC,Electronics & Communication Engineering,51319
E048,East West Institute of Technology,GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),51437
E048,East West Institute of Technology,GM,IS,Information Science & Engineering,69785
E049,Garden City University,GM,CD,Computer Science & Engineering (Data Science),38654
E049,Garden City University,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),46431
E049,Garden City University,GM,CY,Computer Science & Engineering (Cyber Security),57440
E050,Global Academy of Technology,GM,AD,Artificial Intelligence & Data Science,33366
E050,Global Academy of Technology,GM,AE,Aeronautical Engineering,42151
E050,Global Academy of Technology,GM,AI,Artificial Intelligence & Machine Learning,36561
E050,Global Academy of Technology,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),32606
E050,Global Academy of Technology,GM,CS,Computer Science & Engineering,26982
E050,Global Academy of Technology,GM,EC,Electronics & Communication Engineering,74628
E050,Global Academy of Technology,GM,IS,Information Science & Engineering,34675
E050,Global Academy of Technology,KKR,AD,Artificial Intelligence & Data Science,41687
E050,Global Academy of Technology,KKR,AI,Artificial Intelligence & Machine Learning,45873
E050,Global Academy of Technology,KKR,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),38420
E050,Global Academy of Technology,KKR,CS,Computer Science & Engineering,45107
E050,Global Academy of Technology,KKR,EC,Electronics & Communication Engineering,76768
E050,Global Academy of Technology,KKR,IS,Information Science & Engineering,54064
E051,G M Institute of Technology,GM,AI,Artificial Intelligence & Machine Learning,54212
E051,G M Institute of Technology,GM,CS,Computer Science & Engineering,75825
E051,G M Institute of Technology,GM,EC,Electronics & Communication Engineering,74440
E051,G M Institute of Technology,GM,IS,Information Science & Engineering,49899
E051,G M Institute of Technology,KKR,CS,Computer Science & Engineering,73128
E053,Gopalan College of Engineering & Management,GM,CS,Computer Science & Engineering,70044
E053,Gopalan College of Engineering & Management,GM,IS,Information Science & Engineering,44704
E053,Gopalan College of Engineering & Management,GM,ME,Mechanical Engineering,31817
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,AD,Artificial Intelligence & Data Science,72047
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),43964
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,CS,Computer Science & Engineering,32546
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,EC,Electronics & Communication Engineering,74300
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,IS,Information Science & Engineering,43507
E055,G.S.S.S. Institute of Engineering & Technology for Women,KKR,CS,Computer Science & Engineering,46862
E055,G.S.S.S. Institute of Engineering & Technology for Women,KKR,IS,Information Science & Engineering,60452
E056,H.K.E.Society's P. D.A. College of Engineering,GM,CS,Computer Science & Engineering,76356
E056,H.K.E.Society's P. D.A. College of Engineering,GM,EE,Electrical & Electronics Engineering,36505
E056,H.K.E.Society's P. D.A. College of Engineering,GM,IS,Information Science & Engineering,44612
E056,H.K.E.Society's P. D.A. College of Engineering,KKR,CS,Computer Science & Engineering,75636
E058,Sri Jayachamarajendra College of Engineering (Constituent College of JSS Science and Technology University),GM,CS,Computer Science & Engineering,3064
E058,Sri Jayachamarajendra College of Engineering (Constituent College of JSS Science and Technology University),KKR,CS,Computer Science & Engineering,7233
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,AI,Artificial Intelligence & Machine Learning,70958
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,CD,Computer Science & Engineering (Data Science),75103
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,CS,Computer Science & Engineering,40752
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,EC,Electronics & Communication Engineering,70647
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,EE,Electrical & Electronics Engineering,73327
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,IS,Information Science & Engineering,69153
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,RI,Robotics & Artificial Intelligence,61856
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),KKR,AI,Artificial Intelligence & Machine Learning,62546
E060,J.S.S. Academy of Technical Education,GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),20331
